analysis_family,dataset_id,comparison_id,n,effect_or_delta,raw_p,adjusted_p,interpretive_role
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,6.0,0.0,0.5,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,6.0,0.005,0.5,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,6.0,0.005,0.25,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,6.0,-0.005,0.5,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,6.0,0.0,1.0,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,6.0,0.0,1.0,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER00:VS_STRONGEST,11.0,-0.0267857142857143,0.037109375,0.07421875,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER00:VS_STRONGEST,11.0,-0.0267857142857143,0.123046875,0.123046875,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER01:VS_STRONGEST,11.0,-0.0416666666666667,0.123046875,0.24609375,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER01:VS_STRONGEST,11.0,-0.0612648221343874,0.123046875,0.24609375,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER02:VS_STRONGEST,11.0,-0.0148809523809524,0.900390625,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER02:VS_STRONGEST,11.0,0.0059523809523809,0.8984375,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER03:VS_STRONGEST,11.0,-0.0217391304347825,0.1640625,0.328125,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER03:VS_STRONGEST,11.0,-0.0395256916996048,0.009765625,0.328125,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER04:VS_STRONGEST,11.0,-0.0434782608695651,0.0185546875,0.037109375,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER04:VS_STRONGEST,11.0,-0.0119047619047618,0.76953125,0.76953125,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER00:VS_STRONGEST,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER00:VS_STRONGEST,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER01:VS_STRONGEST,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER01:VS_STRONGEST,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER02:VS_STRONGEST,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER02:VS_STRONGEST,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER03:VS_STRONGEST,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER03:VS_STRONGEST,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER04:VS_STRONGEST,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER04:VS_STRONGEST,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER00:VS_STRONGEST,11.0,0.0,0.37109375,0.7421875,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER00:VS_STRONGEST,11.0,0.0039525691699604,0.203125,0.7421875,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER01:VS_STRONGEST,11.0,0.0069169960474308,0.046875,0.09375,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER01:VS_STRONGEST,11.0,0.0069169960474308,0.046875,0.09375,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER02:VS_STRONGEST,11.0,0.0,0.9375,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER02:VS_STRONGEST,11.0,0.0,0.296875,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,11.0,0.0,0.9453125,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,11.0,0.0059523809523809,0.1953125,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER04:VS_STRONGEST,11.0,0.0,0.9375,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER04:VS_STRONGEST,11.0,0.0,0.578125,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER00:VS_STRONGEST,11.0,0.0,0.91015625,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER00:VS_STRONGEST,11.0,0.0158102766798419,0.224609375,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER01:VS_STRONGEST,11.0,-0.0178571428571429,0.98828125,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER01:VS_STRONGEST,11.0,-0.0237154150197628,0.51953125,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER02:VS_STRONGEST,11.0,0.005952380952381,1.0,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C4_C5,PhysioNetMI,P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER02:VS_STRONGEST,11.0,-0.0119047619047618,0.9658203125,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
